,Unnamed: 0,UserId,Domain,Expertise,Interest,Entrepreneur_rating,Influencer_rating,Expert_rating,Investor_rating
536,536,9fc26c0a-257f-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,ml,0.9138883451382084,0.3892650699563671,0.20810200695519832,0.5115844646180854
537,537,9fc26c5a-257f-11ea-91be-0242ac1c0002,entrepreneur,Legal or regulatory,UNKNOWN,,,,
538,538,9fc26caa-257f-11ea-91be-0242ac1c0002,entrepreneur,Public relations,django/android/ml/Cricket/c,0.4824895206543355,0.9680678909353224,0.8482846447112496,0.13884778077421833
539,539,9fc26cf0-257f-11ea-91be-0242ac1c0002,investor,Public relations,AI,0.3107346117305716,0.9845211523453241,0.14691357965463492,0.4360557856687758
540,540,9fc26d40-257f-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,Bollywood,,,,
541,541,9fc2829e-257f-11ea-91be-0242ac1c0002,expert,Legal or regulatory,ml,,,,
542,542,9fc2841a-257f-11ea-91be-0242ac1c0002,expert,Accounting,Bollywood,0.03357756593838823,0.7119451758637599,0.7236476610070164,0.8155561916983584
543,543,9fc28488-257f-11ea-91be-0242ac1c0002,expert,Accounting,EV/AI,,,,
544,544,9fc284d8-257f-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,Bollywood,,,,
545,545,9fc28532-257f-11ea-91be-0242ac1c0002,UNKNOWN,Legal or regulatory,Adventure/AI,,,,
546,546,9fc28582-257f-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,Cricket,0.8791730017425387,0.027825661180472142,0.9971369896076876,0.44835677601249935
547,547,9fc285c8-257f-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,javascript/Sports Car/Bollywood,,,,
548,548,9fc28618-257f-11ea-91be-0242ac1c0002,expert,Legal or regulatory,c,0.7826412046039429,0.8785558864549744,0.8978454626692745,0.6844459229680456
549,549,9fc28672-257f-11ea-91be-0242ac1c0002,expert,IT,Cricket,0.6653973125360093,0.8198411347638448,0.4546404337391581,0.8295239776215484
550,550,9fc286c2-257f-11ea-91be-0242ac1c0002,expert,Legal or regulatory,java/Cricket,,,,
551,551,9fc28712-257f-11ea-91be-0242ac1c0002,investor,UNKNOWN,UNKNOWN,0.6602254357344876,0.5550449739522262,0.5786292962191111,0.07934207988527564
552,552,9fc28762-257f-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,Travel/java,0.3288672498131471,0.2787221908926492,0.3530375776060206,0.4502406642723015
553,553,9fc287b2-257f-11ea-91be-0242ac1c0002,influencer,IT,javascript/Sports Car/Bollywood,0.7178696178573112,0.7508668474539019,0.6275148367810021,0.16648860944982202
554,554,9fc28938-257f-11ea-91be-0242ac1c0002,investor,Legal or regulatory,Cricket,0.3324953765662607,0.40840585451584543,0.5286044702297393,0.7796388579198913
555,555,9fc289ba-257f-11ea-91be-0242ac1c0002,entrepreneur,Public relations,android,0.6483964633815023,0.5684708466535394,0.4267935587762991,0.32994690516182834
556,556,9fc28a32-257f-11ea-91be-0242ac1c0002,investor,IT,AI,,,,
557,557,9fc28aaa-257f-11ea-91be-0242ac1c0002,expert,IT,javascript/Sports Car/Bollywood,,,,
558,558,9fc28b18-257f-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,AI,0.5801697703560906,0.9009311749920396,0.2950382226293624,0.6532500079580067
559,559,9fc28b86-257f-11ea-91be-0242ac1c0002,entrepreneur,Public relations,c++,0.2653080863007008,0.9975248561140744,0.4938945228005409,0.22583577065074034
560,560,9fc28bf4-257f-11ea-91be-0242ac1c0002,entrepreneur,Accounting,javascript/Sports Car/Bollywood,0.746104190800548,0.927917671014753,0.9126182331131888,0.6515563858698765
561,561,9fc28c4e-257f-11ea-91be-0242ac1c0002,entrepreneur,IT,Cricket,,,,
562,562,9fc28c94-257f-11ea-91be-0242ac1c0002,investor,Sales distribution,Sports Car,0.5911374318603787,0.4742381360767554,0.24714380660221705,0.8008009515413516
563,563,9fc28ce4-257f-11ea-91be-0242ac1c0002,entrepreneur,Public relations,UNKNOWN,0.033286023603944385,0.8391132566771229,6.446005072813232e-05,0.8270598947847139
564,564,9fc28d34-257f-11ea-91be-0242ac1c0002,expert,Sales distribution,java/Cricket,0.6168531468439541,0.4829710556867259,0.4817726024771158,0.19589657844514088
565,565,9fc28d7a-257f-11ea-91be-0242ac1c0002,influencer,UNKNOWN,ml,,,,
566,566,9fc28dca-257f-11ea-91be-0242ac1c0002,entrepreneur,Legal or regulatory,python/Cricket,,,,
567,567,9fc28e10-257f-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,django/android/ml/Cricket/c,0.8283161193839752,0.9131410974969542,0.9284869598158046,0.8151821179915538
568,568,9fc28e60-257f-11ea-91be-0242ac1c0002,expert,Sales distribution,android,0.8752525421742238,0.7876271928085637,0.04949663513878422,0.3005329245184397
569,569,9fc28ea6-257f-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,Bollywood,,,,
570,570,9fc28ef6-257f-11ea-91be-0242ac1c0002,influencer,UNKNOWN,c,0.9943234661392308,0.17641396470718207,0.7434717584403755,0.08856586957447521
571,571,9fc28f46-257f-11ea-91be-0242ac1c0002,investor,Public relations,Bollywood,0.08947360069110001,0.6183044861517549,0.2965586008804708,0.6463575366667343
572,572,9fc28f96-257f-11ea-91be-0242ac1c0002,influencer,UNKNOWN,python/Cricket,,,,
573,573,9fc28fe6-257f-11ea-91be-0242ac1c0002,entrepreneur,UNKNOWN,Adventure/AI,,,,
574,574,9fc2902c-257f-11ea-91be-0242ac1c0002,influencer,Legal or regulatory,Travel/java,,,,
575,575,9fc2907c-257f-11ea-91be-0242ac1c0002,UNKNOWN,Accounting,Travel/java,,,,
576,576,9fc290c2-257f-11ea-91be-0242ac1c0002,UNKNOWN,IT,javascript/Sports Car/Bollywood,0.4096489338588976,0.8086124366409048,0.22444568194688172,0.1849968850415912
577,577,9fc29158-257f-11ea-91be-0242ac1c0002,investor,Legal or regulatory,EV/AI,,,,
578,578,9fc291b2-257f-11ea-91be-0242ac1c0002,entrepreneur,Accounting,android,,,,
579,579,9fc291f8-257f-11ea-91be-0242ac1c0002,entrepreneur,Public relations,c,,,,
580,580,9fc29248-257f-11ea-91be-0242ac1c0002,expert,Legal or regulatory,python/Cricket,0.7968480649885206,0.1539971068212619,0.7822072669116166,0.3953157120665271
581,581,9fc292a2-257f-11ea-91be-0242ac1c0002,expert,IT,Adventure/AI,,,,
582,582,9fc292e8-257f-11ea-91be-0242ac1c0002,entrepreneur,IT,android,,,,
583,583,9fc29338-257f-11ea-91be-0242ac1c0002,expert,Sales distribution,Bike,,,,
584,584,9fc2939c-257f-11ea-91be-0242ac1c0002,expert,Accounting,javascript/Sports Car/Bollywood,,,,
585,585,9fc293ec-257f-11ea-91be-0242ac1c0002,UNKNOWN,Legal or regulatory,Bike,0.7856018774919409,0.9774170268922454,0.010052972949667891,0.2675925327217775
586,586,9fc2943c-257f-11ea-91be-0242ac1c0002,expert,IT,Sports Car,,,,
587,587,9fc2948c-257f-11ea-91be-0242ac1c0002,UNKNOWN,Accounting,python/Cricket,0.08724086103742335,0.3029028596459854,0.4792408128192525,0.8426377405667397
588,588,9fc294dc-257f-11ea-91be-0242ac1c0002,entrepreneur,UNKNOWN,Travel/java,0.9438369377336276,0.025260034249142586,0.635464100047028,0.616053908744631
589,589,9fc2952c-257f-11ea-91be-0242ac1c0002,investor,Accounting,Bike,,,,
590,590,9fc2957c-257f-11ea-91be-0242ac1c0002,influencer,UNKNOWN,EV/AI,0.055846710692231134,0.6677484002958227,0.6100752485310286,0.9042687972163368
591,591,9fc295d6-257f-11ea-91be-0242ac1c0002,investor,UNKNOWN,javascript/Sports Car/Bollywood,0.06820823663746023,0.9818983355172198,0.7230433099295954,0.9183445713267956
592,592,9fc29626-257f-11ea-91be-0242ac1c0002,expert,Legal or regulatory,EV/AI,0.5721317640072303,0.3366634185921724,0.9721837359836644,0.2766252505158661
593,593,9fc2966c-257f-11ea-91be-0242ac1c0002,entrepreneur,Accounting,Bike,,,,
594,594,9fc296bc-257f-11ea-91be-0242ac1c0002,UNKNOWN,Legal or regulatory,c,,,,
595,595,9fc2970c-257f-11ea-91be-0242ac1c0002,investor,IT,Travel/java,,,,
596,596,9fc29752-257f-11ea-91be-0242ac1c0002,influencer,Legal or regulatory,javascript/Sports Car/Bollywood,0.7554946436690492,0.3791788476015211,0.3613767286274415,0.554692554023558
597,597,9fc297a2-257f-11ea-91be-0242ac1c0002,expert,IT,Bollywood,,,,
598,598,9fc297f2-257f-11ea-91be-0242ac1c0002,investor,IT,Bike,,,,
599,599,9fc29860-257f-11ea-91be-0242ac1c0002,investor,UNKNOWN,Bollywood,,,,
600,600,9fc298b0-257f-11ea-91be-0242ac1c0002,entrepreneur,IT,android,0.9624456321481184,0.6780989182727742,0.8030814705574747,0.6250994646191657
601,601,9fc29900-257f-11ea-91be-0242ac1c0002,investor,Public relations,c,,,,
602,602,9fc2995a-257f-11ea-91be-0242ac1c0002,influencer,Legal or regulatory,Adventure/AI,,,,
603,603,9fc299c8-257f-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,Bollywood,0.2637320383801266,0.05455843633814783,0.4970436740027903,0.41155140337152973
604,604,9fc29a2c-257f-11ea-91be-0242ac1c0002,expert,Public relations,Travel/java,,,,
605,605,9fc29a86-257f-11ea-91be-0242ac1c0002,entrepreneur,IT,UNKNOWN,0.6267183494154683,0.3447343459390094,0.2873148204726719,0.9717595461929414
606,606,9fc29acc-257f-11ea-91be-0242ac1c0002,entrepreneur,Accounting,c,0.36379171608752936,0.6719401116965515,0.7951484471112357,0.6403461620845524
607,607,9fc29b1c-257f-11ea-91be-0242ac1c0002,expert,Accounting,Sports Car,,,,
608,608,9fc29b62-257f-11ea-91be-0242ac1c0002,investor,Sales distribution,AI,,,,
609,609,9fc29bb2-257f-11ea-91be-0242ac1c0002,entrepreneur,UNKNOWN,EV/AI,,,,
610,610,9fc29c02-257f-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,c,,,,
611,611,9fc29c52-257f-11ea-91be-0242ac1c0002,expert,Legal or regulatory,AI,0.9637796739192042,0.4494275043659257,0.21874063625811516,0.9512172361016438
612,612,9fc29c98-257f-11ea-91be-0242ac1c0002,investor,Sales distribution,UNKNOWN,,,,
613,613,9fc29ce8-257f-11ea-91be-0242ac1c0002,investor,IT,django/android/ml/Cricket/c,,,,
614,614,9fc29d38-257f-11ea-91be-0242ac1c0002,UNKNOWN,Legal or regulatory,Travel/java,0.7130566775756181,0.8792756084523752,0.2160578584858327,0.4999155584493015
615,615,9fc29d7e-257f-11ea-91be-0242ac1c0002,investor,UNKNOWN,android,,,,
616,616,9fc29dd8-257f-11ea-91be-0242ac1c0002,influencer,UNKNOWN,Bollywood,,,,
617,617,9fc29e1e-257f-11ea-91be-0242ac1c0002,entrepreneur,IT,android,0.2898121692710176,0.8221705740059081,0.09525214864580878,0.4497601906715446
618,618,9fc29e6e-257f-11ea-91be-0242ac1c0002,expert,Sales distribution,c,,,,
619,619,9fc29eb4-257f-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,Adventure/AI,0.2234341647943222,0.047863431500736575,0.22416284074655912,0.6129809408441913
620,620,9fc29f04-257f-11ea-91be-0242ac1c0002,expert,UNKNOWN,Sports Car,,,,
621,621,9fc29f4a-257f-11ea-91be-0242ac1c0002,entrepreneur,Public relations,ml,0.32738169548365703,0.06307858517512642,0.5033621369146689,0.5879444456359869
622,622,9fc29f9a-257f-11ea-91be-0242ac1c0002,influencer,Sales distribution,ml,0.4316076458269258,0.03005143041113745,0.7093071158347655,0.17862417698817734
623,623,9fc29fea-257f-11ea-91be-0242ac1c0002,entrepreneur,UNKNOWN,Bollywood,,,,
624,624,9fc2a03a-257f-11ea-91be-0242ac1c0002,influencer,UNKNOWN,Bollywood,0.5662561041455799,0.3836265656716542,0.20541394376618927,0.7579658197355659
625,625,9fc2a080-257f-11ea-91be-0242ac1c0002,UNKNOWN,Legal or regulatory,Bollywood,0.3385337452320547,0.19351855766860904,0.2182585896428817,0.1999750442612903
626,626,9fc2a0d0-257f-11ea-91be-0242ac1c0002,expert,Public relations,android,,,,
627,627,9fc2a116-257f-11ea-91be-0242ac1c0002,influencer,Accounting,AI,,,,
628,628,9fc2a15c-257f-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,django/android/ml/Cricket/c,0.5462638459627411,0.6149475251665433,0.3950880889282178,0.7048155987632976
629,629,9fc2a1ac-257f-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,c,0.6289166893528305,0.07380988171822034,0.1496605255256589,0.7279933889450906
630,630,9fc2a1fc-257f-11ea-91be-0242ac1c0002,expert,UNKNOWN,Bike,0.3028364711881084,0.11887125430734903,0.3091993197086167,0.6014080366629919
631,631,9fc2a242-257f-11ea-91be-0242ac1c0002,UNKNOWN,IT,javascript/Sports Car/Bollywood,,,,
632,632,9fc2a292-257f-11ea-91be-0242ac1c0002,investor,IT,Bike,,,,
633,633,9fc2a2d8-257f-11ea-91be-0242ac1c0002,entrepreneur,Public relations,Bike,0.1781088803876092,0.07071353957060866,0.10264221892187653,0.1823948909892608
634,634,9fc2a332-257f-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,Bollywood,0.3652525657785386,0.9139692292269634,0.3641857799904468,0.4958977477807869
635,635,9fc2a378-257f-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,ml,,,,
636,636,9fc2a3dc-257f-11ea-91be-0242ac1c0002,investor,Legal or regulatory,c++,,,,
637,637,9fc2a436-257f-11ea-91be-0242ac1c0002,influencer,Sales distribution,ml,,,,
638,638,9fc2a47c-257f-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,java/Cricket,0.004398185314149927,0.9109754080037844,0.7115049176723978,0.3537822186544053
639,639,9fc2a4cc-257f-11ea-91be-0242ac1c0002,investor,Sales distribution,c,0.8907471720134256,0.7699417446903664,0.9979321929837685,0.8503554100560579
640,640,9fc2a51c-257f-11ea-91be-0242ac1c0002,investor,IT,Cricket,0.15522574531944822,0.7259112113239332,0.17205352991649706,0.5663708744165268
641,641,9fc2a562-257f-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,Cricket,0.5782379164636585,0.9404074753913604,0.6172693259711624,0.6512633121648261
642,642,9fc2a5a8-257f-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,django/android/ml/Cricket/c,,,,
643,643,9fc2a602-257f-11ea-91be-0242ac1c0002,investor,Legal or regulatory,django/android/ml/Cricket/c,,,,
644,644,9fc2a652-257f-11ea-91be-0242ac1c0002,entrepreneur,IT,ml,0.1281680325519614,0.523737256480028,0.1978794916133787,0.1294364380738675
645,645,9fc2a698-257f-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,ml,0.07198166463911071,0.15639192472836405,0.5770905347838393,0.8807458141461653
646,646,9fc2a6e8-257f-11ea-91be-0242ac1c0002,investor,Public relations,javascript/Sports Car/Bollywood,0.8879052725491027,0.7119247493156408,0.15622478445265894,0.06931709708532653
647,647,9fc2a738-257f-11ea-91be-0242ac1c0002,investor,Accounting,Adventure/AI,0.05858900793406108,0.8470569409670415,0.3460847583729493,0.6540452606052545
648,648,9fc2a788-257f-11ea-91be-0242ac1c0002,influencer,Public relations,UNKNOWN,,,,
649,649,9fc2a7d8-257f-11ea-91be-0242ac1c0002,entrepreneur,IT,Bike,0.2479049718946897,0.1148128069251968,0.19961225451706452,0.8776048423066228
650,650,9fc2a828-257f-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,c,,,,
651,651,9fc2a86e-257f-11ea-91be-0242ac1c0002,expert,Accounting,Sports Car,,,,
652,652,9fc2a8be-257f-11ea-91be-0242ac1c0002,UNKNOWN,IT,c++,,,,
653,653,9fc2a940-257f-11ea-91be-0242ac1c0002,investor,Legal or regulatory,c++,0.47130496089701296,0.816520200365009,0.5907556666673311,0.4436798770102369
654,654,9fc2a990-257f-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,Bike,,,,
655,655,9fc2ad50-257f-11ea-91be-0242ac1c0002,expert,Public relations,java/Cricket,,,,
656,656,9fc2ae36-257f-11ea-91be-0242ac1c0002,investor,Accounting,Bollywood,,,,
657,657,9fc2ae90-257f-11ea-91be-0242ac1c0002,expert,UNKNOWN,android,,,,
658,658,9fc2afa8-257f-11ea-91be-0242ac1c0002,investor,Sales distribution,UNKNOWN,0.532195027015742,0.477432460336861,0.7633114343993889,0.14347496496209688
659,659,9fc2b03e-257f-11ea-91be-0242ac1c0002,influencer,IT,AI,0.3515896231597748,0.10142342457211206,0.4277993478730188,0.1608811258553523
660,660,9fc2b0a2-257f-11ea-91be-0242ac1c0002,investor,IT,Adventure/AI,,,,
661,661,9fc2b0f2-257f-11ea-91be-0242ac1c0002,influencer,Accounting,Travel/java,0.8394266862684323,0.9777819050931044,0.8906457003897702,0.4924966732871125
662,662,9fc2b142-257f-11ea-91be-0242ac1c0002,investor,UNKNOWN,java/Cricket,,,,
663,663,9fc2b192-257f-11ea-91be-0242ac1c0002,entrepreneur,Accounting,ml,0.7606414947773642,0.6129602223900515,0.2848107547287074,0.21819458365093825
664,664,9fc2b1e2-257f-11ea-91be-0242ac1c0002,investor,IT,Sports Car,,,,
665,665,9fc2b228-257f-11ea-91be-0242ac1c0002,expert,IT,Bike,,,,
666,666,9fc2b278-257f-11ea-91be-0242ac1c0002,expert,Legal or regulatory,Adventure/AI,,,,
667,667,9fc2b2be-257f-11ea-91be-0242ac1c0002,investor,UNKNOWN,python/Cricket,0.9469834327412314,0.8154295137166839,0.7262242328306634,0.8759074877390854
668,668,9fc2b30e-257f-11ea-91be-0242ac1c0002,influencer,Accounting,ml,,,,
669,669,9fc2b354-257f-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,Travel/java,,,,
670,670,9fc2b3ae-257f-11ea-91be-0242ac1c0002,entrepreneur,UNKNOWN,Travel/java,,,,
671,671,9fc362e0-257f-11ea-91be-0242ac1c0002,influencer,Public relations,c++,,,,
672,672,9fc364ca-257f-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,android,0.039339231359835865,0.2766650676135489,0.23912011132999,0.7258932190366054
673,673,9fc36574-257f-11ea-91be-0242ac1c0002,UNKNOWN,Accounting,Travel/java,,,,
674,674,9fc365ec-257f-11ea-91be-0242ac1c0002,expert,Public relations,android,,,,
675,675,9fc3666e-257f-11ea-91be-0242ac1c0002,UNKNOWN,Accounting,Cricket,0.1945162627740673,0.2515575075358598,0.3637174800795285,0.3747932474060652
676,676,9fc366dc-257f-11ea-91be-0242ac1c0002,influencer,Sales distribution,c++,0.5758869566249493,0.8212188015799414,0.8450572597343012,0.6000139406787115
677,677,9fc36754-257f-11ea-91be-0242ac1c0002,expert,Legal or regulatory,Cricket,0.4644905295963167,0.9826297802327644,0.12335942128831325,0.2969289253314007
678,678,9fc367fe-257f-11ea-91be-0242ac1c0002,influencer,UNKNOWN,Adventure/AI,0.331776191943674,0.8240712229633539,0.31759559002895144,0.9769405981354694
679,679,9fc3688a-257f-11ea-91be-0242ac1c0002,expert,UNKNOWN,Cricket,0.7711945757660562,0.5106870290144613,0.17908115873064345,0.3545407373943319
680,680,9fc3690c-257f-11ea-91be-0242ac1c0002,investor,Legal or regulatory,Bollywood,,,,
681,681,9fc36984-257f-11ea-91be-0242ac1c0002,influencer,Public relations,UNKNOWN,,,,
682,682,9fc36a06-257f-11ea-91be-0242ac1c0002,expert,Public relations,android,,,,
683,683,9fc36a7e-257f-11ea-91be-0242ac1c0002,entrepreneur,IT,AI,,,,
684,684,9fc36ad8-257f-11ea-91be-0242ac1c0002,expert,Legal or regulatory,Bike,0.7708625714181659,0.5781071274253038,0.3338548172892053,0.3946282894642702
685,685,9fc36b46-257f-11ea-91be-0242ac1c0002,investor,IT,django/android/ml/Cricket/c,,,,
686,686,9fc36bbe-257f-11ea-91be-0242ac1c0002,expert,UNKNOWN,Bike,,,,
687,687,9fc36c40-257f-11ea-91be-0242ac1c0002,influencer,Public relations,EV/AI,,,,
688,688,9fc36cae-257f-11ea-91be-0242ac1c0002,investor,Sales distribution,django/android/ml/Cricket/c,,,,
689,689,9fc36d1c-257f-11ea-91be-0242ac1c0002,expert,Accounting,UNKNOWN,0.2765748582325225,0.6703095229261501,0.17942784404886214,0.3085571228906239
690,690,9fc36d94-257f-11ea-91be-0242ac1c0002,expert,Public relations,Travel/java,,,,
691,691,9fc36e02-257f-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,UNKNOWN,,,,
692,692,9fc36e66-257f-11ea-91be-0242ac1c0002,UNKNOWN,Public relations,Adventure/AI,0.931678280058568,0.3821039890321215,0.4018898035184376,0.6225548061846492
693,693,9fc36eca-257f-11ea-91be-0242ac1c0002,influencer,Accounting,Bike,0.6055900695701784,0.7929778861872584,0.4629657303424196,0.4226842789119737
694,694,9fc36f4c-257f-11ea-91be-0242ac1c0002,influencer,Public relations,EV/AI,,,,
695,695,9fc36fba-257f-11ea-91be-0242ac1c0002,entrepreneur,IT,Sports Car,0.9422563968341604,0.0472498658138466,0.5695298920355213,0.5650508210113013
696,696,9fc37032-257f-11ea-91be-0242ac1c0002,entrepreneur,Legal or regulatory,EV/AI,,,,
697,697,9fc371fe-257f-11ea-91be-0242ac1c0002,UNKNOWN,Legal or regulatory,javascript/Sports Car/Bollywood,0.4510166798306127,0.048913060286017385,0.5854179397280079,0.5342227477978334
698,698,9fc37456-257f-11ea-91be-0242ac1c0002,investor,Sales distribution,javascript/Sports Car/Bollywood,0.9925606393224294,0.05154165358881935,0.3230781487287502,0.6475939257202367
699,699,9fc374ba-257f-11ea-91be-0242ac1c0002,entrepreneur,Public relations,Travel/java,,,,
700,700,9fc37514-257f-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,django/android/ml/Cricket/c,,,,
701,701,9fc3755a-257f-11ea-91be-0242ac1c0002,entrepreneur,UNKNOWN,c++,,,,
702,702,9fc375aa-257f-11ea-91be-0242ac1c0002,investor,UNKNOWN,Cricket,0.9665762413961934,0.7397051094443221,0.4010533791435348,0.2836159722276469
703,703,9fc375fa-257f-11ea-91be-0242ac1c0002,expert,IT,AI,0.5401565186949425,0.06223584522809345,0.4024722612963303,0.9516849583808584
704,704,9fc37640-257f-11ea-91be-0242ac1c0002,UNKNOWN,IT,ml,0.24993772028458805,0.4629389986265876,0.8968608854805594,0.6223015733847862
705,705,9fc37690-257f-11ea-91be-0242ac1c0002,expert,Legal or regulatory,Bollywood,,,,
706,706,9fc376e0-257f-11ea-91be-0242ac1c0002,influencer,Public relations,Adventure/AI,,,,
707,707,9fc37730-257f-11ea-91be-0242ac1c0002,entrepreneur,Sales distribution,c++,,,,
708,708,9fc37776-257f-11ea-91be-0242ac1c0002,UNKNOWN,Legal or regulatory,UNKNOWN,0.04150993216368015,0.4233953305933363,0.3835035499090691,0.8767434312658459
709,709,9fc377c6-257f-11ea-91be-0242ac1c0002,investor,Sales distribution,c,0.6006939300626971,0.4955967035380184,0.601275087822156,0.4000584349111855
710,710,9fc37816-257f-11ea-91be-0242ac1c0002,influencer,IT,javascript/Sports Car/Bollywood,,,,
711,711,9fc3785c-257f-11ea-91be-0242ac1c0002,investor,Accounting,c,0.4125863523951573,0.24718965542490454,0.9134038155406969,0.6390342728430811
712,712,9fc378ac-257f-11ea-91be-0242ac1c0002,UNKNOWN,IT,c,0.7785325058827753,0.09501580846587676,0.8345755854128356,0.010105563411138108
713,713,9fc378f2-257f-11ea-91be-0242ac1c0002,expert,IT,c++,,,,
714,714,9fc37942-257f-11ea-91be-0242ac1c0002,expert,Public relations,c++,,,,
715,715,9fc37bcc-257f-11ea-91be-0242ac1c0002,investor,IT,Travel/java,0.4784391285456431,0.9283186128533903,0.9652082236276228,0.056720913456719924
716,716,9fc37c58-257f-11ea-91be-0242ac1c0002,expert,Sales distribution,Sports Car,,,,
717,717,9fc37ca8-257f-11ea-91be-0242ac1c0002,expert,UNKNOWN,c++,0.029807175517006183,0.8435880383650877,0.8173740490391754,0.8229727835068031
718,718,9fc37cf8-257f-11ea-91be-0242ac1c0002,expert,UNKNOWN,python/Cricket,,,,
719,719,9fc37d48-257f-11ea-91be-0242ac1c0002,expert,UNKNOWN,javascript/Sports Car/Bollywood,0.33717287516075434,0.7873952487286829,0.5415768257559856,0.6634654848244539
720,720,9fc37d98-257f-11ea-91be-0242ac1c0002,investor,Legal or regulatory,Sports Car,,,,
721,721,9fc37e06-257f-11ea-91be-0242ac1c0002,entrepreneur,IT,EV/AI,,,,
722,722,9fc37e4c-257f-11ea-91be-0242ac1c0002,entrepreneur,IT,Sports Car,0.9191554839308064,0.6562599816460944,0.9411181677487176,0.05942593044033551
723,723,9fc37e9c-257f-11ea-91be-0242ac1c0002,influencer,Sales distribution,java/Cricket,0.049024529509255066,0.22658043349551596,0.8785707627515925,0.2849326063350036
724,724,9fc37eec-257f-11ea-91be-0242ac1c0002,investor,Public relations,Travel/java,,,,
725,725,9fc37f32-257f-11ea-91be-0242ac1c0002,expert,Accounting,c++,0.6975470575319487,0.08533955619927402,0.0500950529686125,0.9669014370891889
726,726,9fc37f82-257f-11ea-91be-0242ac1c0002,investor,Accounting,Sports Car,0.8787468177861107,0.7031781045203966,0.02653471804374496,0.8617430544627576
727,727,9fc37fd2-257f-11ea-91be-0242ac1c0002,influencer,Sales distribution,Bollywood,0.292131738831511,0.10621873614904608,0.3081125618271964,0.9966720052640902
728,728,9fc38018-257f-11ea-91be-0242ac1c0002,influencer,Sales distribution,Travel/java,0.5472041005591123,0.8240770808405661,0.8757688567646776,0.6475846410218782
729,729,9fc38068-257f-11ea-91be-0242ac1c0002,UNKNOWN,Sales distribution,Bollywood,,,,
730,730,9fc380b8-257f-11ea-91be-0242ac1c0002,expert,Sales distribution,Travel/java,,,,
731,731,9fc38108-257f-11ea-91be-0242ac1c0002,investor,IT,ml,,,,
732,732,9fc3814e-257f-11ea-91be-0242ac1c0002,influencer,IT,java/Cricket,0.6283090903043541,0.6828981949606762,0.6323857580387443,0.5945266129014466
733,733,9fc381e4-257f-11ea-91be-0242ac1c0002,influencer,Accounting,Sports Car,0.9257253014874096,0.07088546390845818,0.0038247678875814603,0.5305391448298616
734,734,9fc3822a-257f-11ea-91be-0242ac1c0002,expert,IT,Travel/java,0.9972747324552522,0.5198705642068333,0.8166860628206313,0.2536057269179793
735,735,9fc3827a-257f-11ea-91be-0242ac1c0002,influencer,Accounting,Bollywood,0.8585045944912238,0.5359845621439894,0.1618574526600295,0.4199995354674475
736,736,9fc382ca-257f-11ea-91be-0242ac1c0002,investor,UNKNOWN,Cricket,,,,
737,737,9fc38310-257f-11ea-91be-0242ac1c0002,expert,IT,django/android/ml/Cricket/c,,,,
738,738,9fc38360-257f-11ea-91be-0242ac1c0002,influencer,Accounting,python/Cricket,,,,
739,739,9fc383ce-257f-11ea-91be-0242ac1c0002,influencer,Accounting,django/android/ml/Cricket/c,,,,
740,740,9fc3843c-257f-11ea-91be-0242ac1c0002,investor,Public relations,android,0.6218216613054108,0.124138970325971,0.2498635625674599,0.5460963169576355
741,741,9fc384a0-257f-11ea-91be-0242ac1c0002,investor,Public relations,javascript/Sports Car/Bollywood,,,,
742,742,9fc384fa-257f-11ea-91be-0242ac1c0002,entrepreneur,Legal or regulatory,Cricket,,,,
743,743,9fc3854a-257f-11ea-91be-0242ac1c0002,UNKNOWN,UNKNOWN,AI,,,,
744,744,9fc3859a-257f-11ea-91be-0242ac1c0002,influencer,IT,Travel/java,,,,
745,745,9fc385ea-257f-11ea-91be-0242ac1c0002,influencer,Public relations,UNKNOWN,0.2312326669248175,0.12659787760629349,0.6498404474759268,0.5479048840007092
